date,Title,call_rate,label
2024-01-17,"국민은행, '상생금융' 3721억원 지원방안 발표",3.499,-1
2024-01-17,"다올저축은행, ‘Fi 커넥트Ⅱ통장’ 출시…최고 연 3.5%",3.499,-1
2024-01-17,"하나證 “미 기준금리 인하 시점, 3월보다 늦어질 가능성에 무게”",3.499,-1
2024-01-17,"코스피, 1%대 하락 2460선으로 '붕괴'…시총상위株 전반↓",3.499,-1
2024-01-17,월러 연준 이사 “금리 빠르게 인하할 이유 없다”,3.499,-1
2024-01-17,[마켓인]줄 잇는 ‘신종자본증권’ 발행…한발 앞선 자본규제 대응,3.499,-1
2024-01-17,중앙은행 금리 내리면 IMF '주택 펜트업 수요' 언급[최정희의 이게머니],3.499,-1
2024-01-17,"서울시, '건물에너지효율화' 무이자 융자 지원…총 300억원 규모",3.499,-1
2024-01-17,"[속보]""금리 조기 인하 없다"" 월러 매파 발언에 뉴욕증시 '뚝'",3.499,-1
2024-01-17,“금리 조기 인하 없다” 월러의 경고…뉴욕증시 일제히 하락[월스트리트in],3.499,-1
2024-01-17,"""북한 리스크에 기관 수급 악화…리스크 관리 우선""",3.499,-1
2024-01-17,"美 증시, 금리인하 기대 축소에 하락…실적 혼조세[뉴스새벽배송]",3.499,-1
2024-01-17,희미한 ‘조기 금리인하’ 불씨…환율 1340원 진입 시도[외환브리핑],3.499,-1
2024-01-17,"누적된 악재 속 불안한 환율…""1350원 넘을 가능성은 낮아""",3.499,-1
2024-01-17,중앙은행과 시장 괴리 재확인… 금리 상승 조정 불가피[채권브리핑],3.499,-1
2024-01-17,"NDF, 1335.9원/1336.1원…6.65원 상승",3.499,-1
2024-01-17,"“증권업, 4Q 실적 예상치 밑돌 듯…거래대금과 상관계수 낮아져”",3.499,-1
2024-01-17,"월러의 경고 “금리 빨리 인하할 이유 없다""…3월 인하 물 건너가나(종합)",3.499,-1
2024-01-17,"'1.5조 사업' 복정역 환승센터 개발, 토지계약 언제 체결하나",3.499,-1
2024-01-17,"코스닥, 외국인 ‘팔자’에 하락 출발…반도체株↑",3.499,-1
2024-01-17,"금감원, 상생 금융상품 3개 선정",3.499,-1
2024-01-17,"관악구, '중기육성기금 융자지원'…연 금리 1.5%·40억원 규모[동네방네]",3.499,-1
2024-01-17,"한화투자증권, ‘신용대출금리 할인’ 이벤트 실시",3.499,-1
2024-01-17,"강남구, 올해 지역경제 활성화 위해 2150억원 지원[동네방네]",3.499,-1
2024-01-17,"한은 ""물가 둔화 추세지만…경계감 늦추기 어려운 상황""",3.499,-1
2024-01-17,"Sh수협은행, 수산발전기금 융자사업희망자 모집",3.499,-1
2024-01-17,"국고채, 일제히 약세 출발… 10년 국채선물, 50틱대↓",3.499,-1
2024-01-17,전셋값 치솟자 '탈서울' 택한 주민들…어디로 이사가나 봤더니,3.499,-1
2024-01-17,"연준 ‘조기 금리인하’ 기대 차단…환율, 장중 1340원대로 상승(상보)",3.499,-1
2024-01-17,[특징주]하락세 이어지는 LG엔솔…40만원대 붕괴,3.499,-1
2024-01-17,"코스피, 하락 출발해 2490선도 깨져…외인·기관 ‘팔자’",3.499,-1
2024-01-17,교보생명 '교보청년저축보험' 상생협력 우수사례로 선정,3.499,-1
2024-01-17,삼성證 회사채 2000억 모집에 1.6조 몰려 [시그널],3.499,-1
2024-01-17,[마감 시황]외인 '폭풍매도'…코스피 2.5% 추락,3.499,-1
2024-01-17,[데이터로 보는 증시]채권 수익률 현황(1월 17일),3.499,-1
2024-01-17,“초고가 아파트 인기 가속화” 2022년 대비 44% 증가한 1조132억원…서울에 몰렸다,3.499,-1
2024-01-17,중기중앙회-신한카드 ‘노란우산카드’ 리뉴얼 출시,3.499,-1
2024-01-17,"경남도, 기업 혁신성장 위해 단계별 지원",3.499,-1
2024-01-17,"하나은행, '상생·협력 증진 우수기관' 금감원장상 수상",3.499,-1
2024-01-17,[오후 시황]코스피 하락폭 확대…장 중 2440선,3.499,-1
2024-01-17,“올 해 증시 핵심 키워드는 AI·채권·미국”,3.499,-1
2024-01-17,"중소 건설업체들 ""PF 대출금리 인하해야""…1·10 대책 후속과제 건의[집슐랭]",3.499,-1
2024-01-17,"'연 4.8%' 한화증권, 신용대출금리 할인 이벤트 실시",3.499,-1
2024-01-17,테슬라 가격 할인에 불똥…렌터카 업체 허츠 눈물의 땡처리,3.499,-1
2024-01-17,2년 만에 '반도체 왕좌'서 밀려난 삼성전자…1위 오른 기업은? [강해령의 하이엔드 테크],3.499,-1
2024-01-17,"""관광업계 경영안정 도모"" 전남도 120억 규모 관광진흥기금 융자 1% 저리로",3.499,-1
2024-01-17,월러 연준 이사 “금리 인하 서두를 필요없다”…다우 0.62%↓[데일리국제금융시장],3.499,-1
2024-01-17,[오전 시황]연일 하강곡선…‘검은 1월’ 짙어지는 코스피,3.499,-1
2024-01-17,"S&P ""지난해 미국기업 디폴트 80%↑… 올해부터 '기업부채 절벽' 우려""",3.499,-1
2024-01-17,"KB자산운용, 디폴트옵션 수탁고 1000억 돌파",3.499,-1
2024-01-17,금융소득종합과세자도 ISA 가입…납입한도·비과세한도도 상향,3.499,-1
2024-01-17,"尹 “은행들, 손쉽게 돈 벌어”…금리경쟁 붙여 서민 이자부담 줄인다",3.499,-1
2024-01-17,"회계법인 빅4, 부동산PF·에너지전환·글로벌최저한세·AI에 꽂혔다",3.499,-1
2024-01-17,“안될 놈은 뒤로 넘어져도 코가…” 증시·원화값 주저앉은 이유가 외풍?,3.499,-1
2024-01-17,"토스증권, 2024 주식시장 보물찾기 발행",3.499,-1
2024-01-17,"“설렜던 이차전지, 이젠 울컥”…새해들어 연일 물량 던지는 기관들",3.499,-1
2024-01-17,체불임금 200억 넘어서…제주도 설 앞두고 집중 점검,3.499,-1
2024-01-17,"“될 놈은 뭘해도 된다더니 일본이…” 지진나도 증시 올랐다, 대체 왜",3.499,-1
2024-01-17,"코스피, 외인 ‘팔자’에 2% 이상 급락…한때 2440선 붕괴",3.499,-1
2024-01-17,"교보생명, 청년저축보험, 상생금융 우수사례로 선정",3.499,-1
2024-01-17,"포스코, 5억달러 규모 글로벌 그린본드 발행 성공",3.499,-1
2024-01-17,“소형 신축·지방 악성 미분양 혜택2년 한시 기간 늘리고 대상 확대를”,3.499,-1
2024-01-17,"KB국민은행, 총3721억 규모 민생금융 지원",3.499,-1
2024-01-17,상생·협력 우수 금융상품에 신한은행 ‘패밀리적금’ 선정,3.499,-1
2024-01-17,KB자산 디폴트옵션 수탁고 1000억 돌파,3.499,-1
2024-01-17,“금리인하 천천히” 월러 연준 이사 발언에 뉴욕증시 하락 [월가월부],3.499,-1
2024-01-17,"중국CEO 최대 고민은 불경기, 일본은 저출산…그렇다면 한국은",3.499,-1
2024-01-17,"“귀신 들린 집, 바로 사라”…영끌족이 격하게 공감하는 까닭",3.499,-1
2024-01-17,"환승연애보다 짜릿한 환승대출…주담대 금리, 눈 뜰때마다 내려간다",3.499,-1
2024-01-18,2023년 기후투자 울고 웃게 만든 섹터는?[ESG워치],3.507,-1
2024-01-18,"“리튬가격 하락에 결국…” 앨버말, 인력감축 및 투자 연기(영상)",3.507,-1
2024-01-18,"한은 ""연준 양적긴축, 4분기께 종료 가능성 커""",3.507,-1
2024-01-18,"국고 3년물 금리, 재차 3.2%대 안착… 윌리엄스 총재의 침묵[채권분석]",3.507,-1
2024-01-18,"코스피, 보합권 2430선 버티기…SK하이닉스 3%대 '강세'",3.507,-1
2024-01-18,"성동구, 중기·소상공인 대상 저금리 융자 지원…총 186억원 규모[동네방네]",3.507,-1
2024-01-18,"BNK부산은행, 5천억원 규모 주담대 특판 실시",3.507,-1
2024-01-18,"ECB 총재 ""올 여름 금리인하 가능성""…조기 인하 기대감 일축",3.507,-1
2024-01-18,"“올해 글로벌 車성장률 2%…수익성 줄고, 전기차 경쟁 심화”",3.507,-1
2024-01-18,中 패닉셀 버티며 강보합 2440선…SK하이닉스 3%대↑[코스피 마감],3.507,-1
2024-01-18,"5대 금융지주 ""올해 가계대출 증가율 2% 내 관리""",3.507,-1
2024-01-18,[코스닥 마감]외인·기관 ‘사자’에 5일만에 반등…840선 회복,3.507,-1
2024-01-18,"케이뱅크, 상장 재추진…지난해 상장 철회 후 1년만",3.507,-1
2024-01-18,환율 급등 ‘되돌림’…하루 만에 1339원으로 하락[외환마감],3.507,-1
2024-01-18,"소진공, 정책 간담회 진행..인천경기북부지역본부 우수정책 보고",3.507,-1
2024-01-18,"한은 “RP 7일물 매각, 3.50%에 5000억원 낙찰… 응찰 37.8조원”",3.507,-1
2024-01-18,"저가매수 유입… 3년물 금리, 상승폭 좁히며 3.2%대 안착[채권마감]",3.507,-1
2024-01-18,"기재부, 1월 국고채 모집 방식 비경쟁인수 발행 미실시",3.507,-1
2024-01-18,"국금센터 ""홍해 운송 차질, 글로벌 인플레 영향 제한적""",3.507,-1
2024-01-18,中 전문가들 “올해 경제성장률 4.88%…상반기 금리 내릴 것”,3.507,-1
2024-01-18,[마켓인]태영건설 사태에도 끄떡 없는 공사채…발행 수월,3.507,-1
2024-01-18,[마켓인]에쓰오일부터 SK렌터카까지…1조원 이상 모으며 흥행,3.507,-1
2024-01-18,"[마켓인]한온시스템, 등급 전망 하향이 뼈아픈 이유",3.507,-1
2024-01-18,日증시 '앗뜨거'…일본ETF 사러 몰린 中왕서방들,3.507,-1
2024-01-18,[미리보는 이데일리 신문]무역 판도 대격변…T·I·P를 주시하라,3.507,-1
2024-01-18,개입 경계감 속 환율 급등 진정세…장중 1340원선 하회[외환분석],3.507,-1
2024-01-18,"與, 1호 공약 저출생 대책 발표…""인구부 신설·아빠휴가 의무화""",3.507,-1
2024-01-18,"증권사 이자율 비교 쉬워진다…금감원, 공시기준 CD금리로 통일",3.507,-1
2024-01-18,당국 개입 경계에 환율 상승 ‘주춤’…장중 1340원 중반대 강보합,3.507,-1
2024-01-18,"코스피, 외인 '팔자' 속 상승 2450선…SK하이닉스 2%대↑",3.507,-1
2024-01-18,[속보]'예상보다 강한 소비'…뉴욕증시 하락 마감,3.507,-1
2024-01-18,美소비 탄탄…'굿뉴스'는 증시에 '배드뉴스'[월스트리트in],3.507,-1
2024-01-18,美연준 “美전역에서 고용 냉각 신호 나타나”,3.507,-1
2024-01-18,"“코스피, 매도 실익 없는 구간 진입”",3.507,-1
2024-01-18,"""코스피, 지정학 리스크로 급락…밸류 매력 부각""",3.507,-1
2024-01-18,"美 증시, 강한소비에 하락…'AI 폰' 갤럭시S24 공개[뉴스새벽배송]",3.507,-1
2024-01-18,"""韓 증시 패닉셀링, 환율·연준정책이 관건…저가 매수 유입 전망""",3.507,-1
2024-01-18,"여전히 움츠러든 기업들…""본격 경기 회복 내년부터""",3.507,-1
2024-01-18,예상치 웃돈 미 소매판매… 옅어진 3월 금리 인하 기대감[채권브리핑],3.507,-1
2024-01-18,탄탄한 美소비 속 강해진 당국 개입 경계…환율 1340원대 지지력[외환브리핑],3.507,-1
2024-01-18,국내 첫 기후테크 ETF… ‘KoAct 글로벌기후테크인프라 액티브’ 상장,3.507,-1
2024-01-18,"NH-아문디자산운용, 국내 최초 'HANARO 글로벌금채굴기업 ETF' 상장",3.507,-1
2024-01-18,"NDF, 1342.9원/1343.1원…1.15원 상승",3.507,-1
2024-01-18,"삼성바이오로직스, 4공장 매출 확대 반영에 고성장 전망-SK",3.507,-1
2024-01-18,"소상공인 4명 중 3명, 경영전망 ‘흐림’…“금융지원 확대해야”",3.507,-1
2024-01-18,"GS리테일, 설 앞두고 가맹점ㆍ협력사 위한 1800억 조기 지급",3.507,-1
2024-01-18,"코스닥, 외인·기관 ‘사자’ 속 반등…에코프로비엠 4%대↑",3.507,-1
2024-01-18,"뜨거운 美소비에 월가, 성장률 상향…“피벗 시점 늦어진다”",3.507,-1
2024-01-18,"김소영 금융위 부위원장 ""청년도약계좌, 3년 유지시 비과세""",3.507,-1
2024-01-18,"우리은행, 외화 선순위 ESG채권 7억달러 발행 성공",3.507,-1
2024-01-18,"한은 ""가계 실질소득 개선되나…소비 회복 속도 더딜 것""",3.507,-1
2024-01-18,한은 “올해 사상 최대 46조5000억원 규모 회사채 만기도래”,3.507,-1
2024-01-18,"네이버페이 ‘주담대 갈아타기 비교’, 조회액 3.9조 돌파",3.507,-1
2024-01-18,"코스피, 장중 2420선 이후 강보합…외인 닷새째 '팔자'",3.507,-1
2024-01-18,네이버페이 주담대 갈아타기로 금리 8.5%p 낮춰…조회액 3.9조 돌파,3.507,-1
2024-01-18,코스닥. 기관 매수 속 5일만에 반등…누보 ‘上’,3.507,-1
2024-01-18,"㈜한화, 공모채 수요예측서 모집액 10배 자금 확보",3.507,-1
2024-01-18,"국고채 금리, 일제히 상승 출발… 3년물, 3.3%대 돌파",3.507,-1
2024-01-18,"정부, 국가 R&D 감액된 기업에 저리 대출 지원",3.507,-1
2024-01-18,금융긴축에 작년 세계 IPO 10년 만의 최악 돈가뭄,3.507,-1
2024-01-18,"박성효 소진공 이사장, 시흥서 올해 첫 현장 정책 간담회 개최",3.507,-1
2024-01-18,“기준금리 아직 높다” KB운용도 파킹통장형 ETF 출시,3.507,-1
2024-01-18,[데이터로 보는 증시]채권 수익률 현황(1월 18일),3.507,-1
2024-01-18,"서울 성동구, 중소기업 및 소상공인 대상 저금리 융자 지원",3.507,-1
2024-01-18,유튜브도 100명 감원…커지는 AI발 해고 위협,3.507,-1
2024-01-18,[오후 시황]외인 연일 '팔자'…코스피 뒷걸음질,3.507,-1
2024-01-18,[마감 시황]외인 '팔자' 행진…코스피 2440선 '턱걸이',3.507,-1
2024-01-18,"우리은행, 외화 선순위 ESG채권 7억 달러 발행 성공",3.507,-1
2024-01-18,"JP모건·골드만 등 美 월가 ""지정학 위험과 부채 증가…경제전망 신중해야"" 경고",3.507,-1
2024-01-18,강한 소매판매에 월가 “금리 천천히 내릴 듯”…S&P500 0.56%↓[데일리국제금융시장],3.507,-1
2024-01-18,입주 급감에 분위기 반전 호재까지…‘영통역자이 프라시엘’ 관심 이유 있네,3.507,-1
2024-01-18,"삼성액티브운용, KoAct 글로벌기후테크인프라 액티브 ETF 상장",3.507,-1
2024-01-18,밤 8시 이후 사람이 안 보인다…이자부담·노후준비에 소비여력 뚝,3.507,-1
2024-01-18,네이버페이 ‘주담대 갈아타기’ 비교 조회 3조 9000억 돌파,3.507,-1
2024-01-18,"""올해 車업계 수익성 둔화…전기차 가격 경쟁 본격화""",3.507,-1
2024-01-18,"금융위 부위원장 ""청년도약계좌 중도해지 이자율 높여달라""",3.507,-1
2024-01-18,[오전 시황]코스피 혼조세…코스닥은 소폭 상승,3.507,-1
2024-01-18,"“남는거 없어도 월세 살래요”…경기도 소형아파트 월세 거래, 사상 처음 전세 앞질러",3.507,-1
2024-01-18,"삼성액티브운용, ‘글로벌기후테크인프라 액티브’ ETF 상장",3.507,-1
2024-01-18,"NH-아문디자산운용, 국내 최초로 ‘금 채굴기업’ ETF 상장",3.507,-1
2024-01-18,美실업수당 1만6000건 줄어…작년 3월 이후 처음으로 20만 하회,3.507,-1
2024-01-18,육아휴직 급여 150만원→210만원…한동훈 ‘저출생 대책’ 내놨다,3.507,-1
2024-01-18,국힘 “육아휴직 급여 150만→210만”…민주 “셋째 낳으면 1억 준다”,3.507,-1
2024-01-18,"국내 증시 울상인데…부럽다 ‘이 나라’, 나홀로 역사적 고점 찍다니",3.507,-1
2024-01-18,상장 연기했던 ‘컬리’가 달라졌다?…‘흑자의 맛’ 본격 선보이나,3.507,-1
2024-01-18,"네이버페이, ‘주담대 갈아타기’ 6일만에 3조9천억 돌파",3.507,-1
2024-01-18,“우리에겐 내일이 더 어두워요”…부부끼리 운영하는 자영업 대다수 “올해 더 힘들것”,3.507,-1
2024-01-18,소상공인 4명 중 3명 ‘올해 경영 악화될 것’,3.507,-1
2024-01-18,“올해 글로벌 車 수익성 둔화…전기차 가격 경쟁 본격화될 것”,3.507,-1
2024-01-18,"“이건 설 전에 꼭 줄거야”…벌써 1조원 훌쩍, 대기업 재빠른 동참",3.507,-1
2024-01-18,"우리은행, 외화 선순위 ESG채권 7억달러 발행 성공",3.507,-1
2024-01-18,낮아지는 조기 금리인하 기대···길어지는 비트코인 횡보 [매일코인],3.507,-1
2024-01-18,KCGI자산운용 초단기우량채 펀드에 자금 유입,3.507,-1
2024-01-18,"HDC현대산업개발, 합리적 분양가 책정 ‘논산 아이파크’ 공급",3.507,-1
2024-01-18,소매판매 호조에 뉴욕증시 하락…중국GDP 5.2%에 글로벌 투자심리 꽁꽁 [월가월부],3.507,-1
2024-01-18,"증권사 신용융자 이자율 기준금리, CD금리로 통일된다",3.507,-1
2024-01-19,'저금리 찾아 삼만리'…주담대 갈아타기 흥행에 취급 한도 늘어나나,3.525,-1
2024-01-19,"삼성물산 ""부산 촉진2-1 조합원 이익 극대화할 것""",3.525,-1
2024-01-19,"외국인 순매수·당국 개입 경계…장중 환율, 1330원대 등락[외환분석]",3.525,-1
2024-01-19,개인투자용 국채 상반기 출시…올해 발행규모 1조원,3.525,-1
2024-01-19,"프랭클린템플턴, ""신흥국 채권에 투자 기회 온다…한국 기술 사이클 회복세""",3.525,-1
2024-01-19,[마켓인]'귀한 10년물이'…에쓰오일이 흥행에 성공한 이유는,3.525,-1
2024-01-19,"‘예상했던 악재 터졌다’ 플러그파워, 10억달러 증자 (영상)",3.525,-1
2024-01-19,"국고채, 일제히 약세… 3년물 금리, 일주일 새 10bp 상승[채권마감]",3.525,-1
2024-01-19,"日증시 '버블경제' 이후 최고치…엔·달러 환율, 150엔 육박",3.525,-1
2024-01-19,빚으로 빚 막기 경고 효과?…카드 리볼빙 잔액 738억원 줄어,3.525,-1
2024-01-19,[마켓인]'A급도 된다' 신세계푸드·SK실트론 수요예측 흥행,3.525,-1
2024-01-19,"속도 안나는 부실 PF 사업장 정리…""가격 입장 차 크다""",3.525,-1
2024-01-19,다올證 “한 10년물 기준 3.30% 위에서 매수 전략 유효”,3.525,-1
2024-01-19,금리 상승에 저가매수 유입… 10년 국채선물 가격 낙폭 축소[채권분석],3.525,-1
2024-01-19,"국금센터 ""국내 증시 상대적 급락, 연말 되돌림일 뿐""",3.525,-1
2024-01-19,"DGB대구은행, 취약계층 차주 가계대출 중도상환수수료 면제",3.525,-1
2024-01-19,"산업부, 정부 R&D 예산 감액 기업에 저리대출 지원",3.525,-1
2024-01-19,[마켓인]'빅딜' 쏟아지는 제약·바이오…이종간 결합 결과는 물음표,3.525,-1
2024-01-19,"보스틱 총재 ""3분기 첫 금리인하…조기 피벗시 물가반등 우려""",3.525,-1
2024-01-19,"""금리인하 기대 위축 다음은 경기 연착륙 가능성↑""",3.525,-1
2024-01-19,"뉴욕증시, 기술주 힘입어↑…애플·반도체株 '훈풍'[뉴스새벽배송]",3.525,-1
2024-01-19,기술주 랠리 다시 시작?…애플3.3%·TSMC 9.8%↑ [월스트리트in],3.525,-1
2024-01-19,"강한 초장기물… 10년·30년 스프레드 역전, 작년 11월 이후 최고[채권브리핑]",3.525,-1
2024-01-19,강한 美고용 속 당국 ‘개입 경계’ 지속…환율 1330원대 등락[외환브리핑],3.525,-1
2024-01-19,"NDF, 1336.4원/1336.6원…0.95원 하락",3.525,-1
2024-01-19,"'美 기술주 훈풍' 코스피, 1%대 올라 2470선…삼성전자 2%대↑",3.525,-1
2024-01-19,"6거래일 만에 외국인 증시 순매수…환율, 장중 1330원 초반대로 하락",3.525,-1
2024-01-19,"국고채 금리, 일제히 상승 출발… 10년물 금리, 5.0bp↑",3.525,-1
2024-01-19,“오늘 코스피 확 오를 것”…외국인 반도체 매수 주목,3.525,-1
2024-01-19,[데이터로 보는 증시]채권 수익률 현황(1월 19일),3.525,-1
2024-01-19,‘비둘기’ 보스틱 연은 총재 “3분기에 금리 인하 시작해야”,3.525,-1
2024-01-19,‘애플·TSMC’ 기술주 강세에 증시 상승…나스닥 1.35%↑[데일리국제금융시장],3.525,-1
2024-01-19,[오전 시황]美 기술주 강세 훈풍…코스피 장 초반 '뜀박질',3.525,-1
2024-01-19,日 12월 CPI 18개월만에 최저… 1월 ‘마이너스 기준금리’ 변경 기대감 줄어,3.525,-1
2024-01-19,日세키스이하우스 美주택건설사 6.6조원에 인수,3.525,-1
2024-01-19,작년에만 1.6조원 매입…상업용 부동산 침체 속 '저가 매수 기회' 나선 자라 창업자,3.525,-1
2024-01-19,개인도 쉽게 국채 투자 가능해진다,3.525,-1
2024-01-19,美실업수당 청구 건수 18.7만건 그쳐… 16개월來 최저,3.525,-1
2024-01-19,“중국 탈출? 절대 못하게 막아”…‘공매도 금지령’ 내린 中 최대 증권사,3.525,-1
2024-01-19,“글로벌 경기 침체 속 성남 중소기업 2023년 매출액 감소”,3.525,-1
2024-01-19,"삼성물산, 부산 촉진2-1에 래미안 핵심 역량 쏟는다",3.525,-1
2024-01-19,"“미국 갈 걸, 한국서 망했다”···한 주만에 400억 날린 투자, 무슨 일",3.525,-1
2024-01-19,프랭클린템플턴 “올해 한국·대만 등 신흥국 기대수익률 높아”,3.525,-1
2024-01-19,“고맙다 TSMC”… 삼성전자·SK하이닉스 모처럼 급등,3.525,-1
2024-01-19,[코스포와 함께하는 스타트업 생존방정식] 캐플릭스 | 국내 성공 발판으로 해외 진출한 ‘제주패스’ “3년 안에 일본 시장 거래액 5조원 목표”,3.525,-1
2024-01-19,"“금값 치솟는데”…한은 金보유량 104톤, 10년간 ‘제자리’ 이유가?",3.525,-1
2024-01-19,"애플, TSMC 쌍끌이 반등에 뉴욕 증시 상승마감 [월가월부]",3.525,-1
2024-01-20,AI 기대감에 불 뿜은 美증시…S&P500 사상 최고치[월스트리트in],3.525,-1
2024-01-20,[유안타證 주간추천주]삼성전자·삼성바이오로직스·파인엠텍,3.525,-1
2024-01-20,주유소 휘발유 15주 연속 내려…국제 유가 하락세,3.525,-1
2024-01-20,‘홍콩H’ 11% 폭락…중학개미 ‘공매도 주의보’,3.525,-1
2024-01-20,“‘34년 만의 최고’ 日 증시 더 오를 것”…유망주는 이것,3.525,-1
2024-01-20,"연말 카드론 금리 상승…""중저신용자 사용 늘어""",3.525,-1
2024-01-20,[다음주 증시 전망] “추세 반전 어려워…2400선서 반도체·조선 분할 매수”,3.525,-1
2024-01-20,美 S&P500 2년 만에 사상 최고…4800 돌파,3.525,-1
2024-01-20,광대뷰 품은 고품격 아파트 ‘테넌바움294’ 2월 공급,3.525,-1
2024-01-20,월 70만원 넣으면 5년후 5천만원 ‘이 통장’…“이젠 3년 채워도 비과세”,3.525,-1
2024-01-20,“다보스 포럼서 디스토피아적 AI 전망 사라져”,3.525,-1
2024-01-21,"[주간추천주]매수세 몰리는 삼성전자, 증권가서도 ""사라""",3.525,-1
2024-01-21,"[마켓인]현대건설, 건설채 첫 주자…위축된 투심 극복할까",3.525,-1
2024-01-21,"카뱅 고객수 2300만 돌파···""7년간 하루 평균 1만명 가입""",3.525,-1
2024-01-21,주요국 '금리 변경' 눈치게임…환율 1300원 중반대 고점 확인[주간외환전망],3.525,-1
2024-01-21,BOJ와 미 PCE 주목… 시장·중앙은행의 간극 좁히기[주간채권전망],3.525,-1
2024-01-21,"[선데이 머니카페] 새해부터 1兆 몰려…각양각색 파킹형 ETF, 어디 투자할까",3.525,-1
2024-01-21,"카카오뱅크, 고객 2300만명 돌파…국민 2명 중 1명이 쓴다",3.525,-1
2024-01-21,韓日 증시 거꾸로 가는 이유는 ··· 이남우 기업거버넌스포럼 회장 “日 정책 주목하라”,3.525,-1
2024-01-22,KB증권 “환율 숨고르기 예상…1320~1350원 등락”,3.523,-1
2024-01-22,"[속보]中 인민은행, 사실상 기준금리 1년물 LPR 3.45% 동결",3.523,-1
2024-01-22,"통안채 91일물, 3.450%에 9100억원 낙찰… 응찰 1조2100억원",3.523,-1
2024-01-22,"中인민은행, 기준금리 동결 기조 유지…위안화 약세 영향",3.523,-1
2024-01-22,"국고채 5년물, 3.290%에 1조1220억원 낙찰… 응찰 4조3300억원",3.523,-1
2024-01-22,위험선호 심리에 환율 ‘되돌림’ 지속…장중 1330원 하회[외환분석],3.523,-1
2024-01-22,"외인 국채선물 1만계약 ‘사자’에 강세… 10년물, 4.3bp↓[채권분석]",3.523,-1
2024-01-22,테슬라·넷플릭스 등 `실적 슈퍼위크` 개막…안전벨트 필요할까,3.523,-1
2024-01-22,위안화 약세에 中 기준금리 또 동결…연준 동향 예의주시(종합),3.523,-1
2024-01-22,"도봉구, 중소기업·소상공인에 30억원 융자 지원…연금리 1.5%[동네방네]",3.523,-1
2024-01-22,"대구은행, 중소기업에 특별자금대출 5000억 지원",3.523,-1
2024-01-22,[코스피 마감]전기차 수요위축 우려에 하락 전환…LG엔솔 3%↓,3.523,-1
2024-01-22,“5년여만 최악 수준”…중국 증시 ‘글루미 먼데이’,3.523,-1
2024-01-22,"美기업들, 연초부터 회사채 발행 러시…벌써 200조원 돌파",3.523,-1
2024-01-22,"JLL ""수도권 A급 물류센터, 임차수요 견조…올해 투자시장 혼조세"".",3.523,-1
2024-01-22,"[마켓인]현대건설, 건설채 우려 속 회사채 수요예측 흥행",3.523,-1
2024-01-22,메르세데스-벤츠 파이낸셜도 ‘E클래스’ 출시 맞아 프로모션,3.523,-1
2024-01-22,[특징주]2차전지株 일제히 약세…에코프로비엠 6%대↓,3.523,-1
2024-01-22,"중단기물 위주 하락… 10년물 금리, 5.0bp 내린 3.372%[채권마감]",3.523,-1
2024-01-22,"금융당국, 은행 8곳에 충당금 적립 강화 주문",3.523,-1
2024-01-22,위험선호 속 금리인하 기대 조정…환율 1333원으로 하락 출발,3.523,-1
2024-01-22,"“코스피, 기술적 반등 시작…건강관리 업종 트레이딩 유망”",3.523,-1
2024-01-22,"""美 성장주 실적 발표…외국인 순매수에 영향 '주목'""",3.523,-1
2024-01-22,"""코스피 2300 중반·환율 1360원대가 지지선""",3.523,-1
2024-01-22,“오늘 코스피 강세 출발”…8만 전자 주목,3.523,-1
2024-01-22,"""메리츠금융지주, 내년 주가 18% 상승 가능""…왜?",3.523,-1
2024-01-22,"""3월 FOMC 민감도 낮아질 것…조정은 1월 완료""",3.523,-1
2024-01-22,"2차전지株 조정에 '줍줍' 괜찮을까…증권가는 ""주의""",3.523,-1
2024-01-22,"“코스피, 경기회복 속도 수정으로 조정…2300~2400선이 바닥”",3.523,-1
2024-01-22,"“이번주 증시, 국내외 반도체 기업 실적 발표가 최대 변수”",3.523,-1
2024-01-22,"NDF, 1331.5원/1331.9원…5.05원 하락",3.523,-1
2024-01-22,위험선호 vs 꺾인 금리 인하 기대…환율 1330원대 공방전[외환브리핑],3.523,-1
2024-01-22,"국고채 금리, 일제히 하락 출발… 3년물, 1.7bp↓",3.523,-1
2024-01-22,"[특징주]코오롱글로벌, 건설株 불안 속 6%대 하락",3.523,-1
2024-01-22,"[특징주]AI 기대감 속 네카오 강세…네이버, 4일만에 반등",3.523,-1
2024-01-22,"비트코인, 약세 계속…연준 조기 금리인하 기대도 꺾여",3.523,-1
2024-01-22,"메리츠증권 ""지점운용형랩 잔고, 작년말 대비 47% 증가""",3.523,-1
2024-01-22,글로벌 중앙은행 회의 앞둔 박스권… 중국 LPR 발표[채권브리핑],3.523,-1
2024-01-22,"코스닥, 개인·기관 ‘사자’에 상승 출발",3.523,-1
2024-01-22,中증시 4년만에 최저…당국 “강력 안정조치 취할 것”,3.523,-1
2024-01-22,[데이터로 보는 증시]채권 수익률 현황(1월 22일),3.523,-1
2024-01-22,[마감 시황]2차전지 추풍낙엽에 코스피도 약세,3.523,-1
2024-01-22,"충남신보, 저금리 소상공인자금 3000억원 지원",3.523,-1
2024-01-22,"파나소닉, 美배터리 3공장 건설 또 연기…""기존공장서 생산성 확충할 것""",3.523,-1
2024-01-22,"서울 도봉구, 중소기업‧소상공인에 '연 1.5%' 저금리 융자 지원",3.523,-1
